acc_full_T,accuracy,aurc,avg_slices,bound_satisfied,dataset,delta_hat,ece,energy_fixed_order_pj,energy_pj,energy_ratio,exit_rate,experiment,final_distinct,revisit_rate,risk_bound_thm1,risk_exited,seed,slice_utilization,ssp_overhead_frac,ssp_params,theta,variant
0.3991085886955261,0.40478119254112244,0.3915034234523773,14.004861831665039,True,modelnet40,0.014110368676483631,0.015158170774999346,11938.037760000001,10482.394836210939,0.8780668185967387,0.220016211271286,A3_geometry,16.0,0.0,0.29250000000000004,0.2430939226519337,0,0.8753038644790649,0.003146633102580239,8576,0.7,full
0.36952999234199524,0.3715559244155884,0.4193778932094574,14.315640449523926,True,modelnet40,0.012586427852511406,0.036680194312538175,11938.037760000001,10715.00721169922,0.8975517942824147,0.1782820075750351,A3_geometry,16.0,0.0,0.29250000000000004,0.20909090909090908,0,0.8947275280952454,0.003146633102580239,8576,0.7,no_centroid
0.40113452076911926,0.4084278643131256,0.3897758722305298,14.071718215942383,True,modelnet40,0.013968386687338352,0.020128549852750144,11938.037760000001,10532.435673867189,0.882258532399481,0.21110209822654724,A3_geometry,16.0,0.0,0.29250000000000004,0.22840690978886757,0,0.8794823884963989,0.003146633102580239,8576,0.7,no_cx
0.3918152153491974,0.39586707949638367,0.40247946977615356,14.044164657592773,True,modelnet40,0.013659387826919556,0.020332276371229904,11938.037760000001,10511.812315976562,0.8805309990891301,0.2135332226753235,A3_geometry,16.0,0.0,0.29250000000000004,0.23908918406072105,0,0.8777602910995483,0.0031466331025802393,8576,0.7,no_cy
0.3881685435771942,0.3918152153491974,0.39773425459861755,14.184359550476074,True,modelnet40,0.01412834133952856,0.025648091976477293,11938.037760000001,10616.74574830078,0.8893208382933427,0.20259319245815277,A3_geometry,16.0,0.0,0.29250000000000004,0.218,0,0.8865224719047546,0.0031466331025802393,8576,0.7,no_cz
